e1pond_id,e1plot_type,e1landname_size,fish_list,fish_name,module_e1_4_count,SET-OF-module_e1_4,e5farm_startyear,e5fish_species,e5fish_species_1,e5fish_species_2,e5fish_species_3,e5fish_species_4,e5fish_species_5,e5fish_species_6,e5fish_species_7,e5fish_species_8,e5fish_species_9,e5fish_species_10,e5fish_species_11,e5fish_species_12,e5fish_species_13,e5fish_species_14,e5fish_species_15,e5fish_species_16,e5fish_species_17,e5fish_species_18,e5fish_species_19,e5fish_species_20,e5fish_species_21,e5fish_species_22,e5fish_species_23,e5fish_species_24,e5fish_species_25,e5fish_species_26,e5fish_species_oth_l,e5fish_species_oth_s,e5fish_alternative,e5fish_alternative_1,e5fish_alternative_2,e5fish_alternative_3,e5fish_alternative_4,e5fish_alternative_5,e5fish_alternative_6,e5fish_alternative_7,e5shift_fishing,e5carp_small_fish,e5tilapia_clean,e5fam_lab_days,e5_hired_lab_days,e5_daily_wage,e5fingerling_cost,e5fishfeed_cost,e5other_cost,e5n_harvest,e5tot_harvest,e5lost_harvest,e5reason_lost,e5reason_lost_1,e5reason_lost_2,e5reason_lost_3,e5reason_lost_4,e5reason_lost__96,e5reason_lost_oth,PARENT_KEY,KEY,SET-OF-module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:54e650f5-f05d-445b-9d24-fa4fb650c98a/module_er[1]/module_e1_4,2015,1 5 6 10 24,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,1,0,20,0,0,7000,0,0,1,30,0,,,,,,,,uuid:54e650f5-f05d-445b-9d24-fa4fb650c98a,uuid:54e650f5-f05d-445b-9d24-fa4fb650c98a/module_er[1],uuid:54e650f5-f05d-445b-9d24-fa4fb650c98a/module_er
17,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d39f5f26-0f1f-4864-b25b-e4d5b8be6117/module_er[1]/module_e1_4,2014,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,2,10,2000,1200,0,1000,15,40,0,,,,,,,,uuid:d39f5f26-0f1f-4864-b25b-e4d5b8be6117,uuid:d39f5f26-0f1f-4864-b25b-e4d5b8be6117/module_er[1],uuid:d39f5f26-0f1f-4864-b25b-e4d5b8be6117/module_er
30,2,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:8ccc6b8a-5cea-418f-acad-ae9c3b8c653c/module_er[1]/module_e1_4,2015,1 6 9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,1,0,,,1,200,0,10000,2000,0,500,20,150,0,,,,,,,,uuid:8ccc6b8a-5cea-418f-acad-ae9c3b8c653c,uuid:8ccc6b8a-5cea-418f-acad-ae9c3b8c653c/module_er[1],uuid:8ccc6b8a-5cea-418f-acad-ae9c3b8c653c/module_er
14,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:a80a0fbd-0afe-49e3-b5c3-a7a802851b8d/module_er[1]/module_e1_4,2014,7 8 10 17,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,22,0,1500,1500,4800,0,20,10,0,,,,,,,,uuid:a80a0fbd-0afe-49e3-b5c3-a7a802851b8d,uuid:a80a0fbd-0afe-49e3-b5c3-a7a802851b8d/module_er[1],uuid:a80a0fbd-0afe-49e3-b5c3-a7a802851b8d/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:0a11c169-17a9-406e-99bd-bf5ffefbe8de/module_er[1]/module_e1_4,2000,1 6 10 17 21 24,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,0,1,0,0,,20000,100000,5000,60,200,0,,,,,,,,uuid:0a11c169-17a9-406e-99bd-bf5ffefbe8de,uuid:0a11c169-17a9-406e-99bd-bf5ffefbe8de/module_er[1],uuid:0a11c169-17a9-406e-99bd-bf5ffefbe8de/module_er
9,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:23e00ee8-35fb-45f6-a607-b6bcccb9bdbd/module_er[1]/module_e1_4,1990,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,180,0,5000,2000,0,0,20,96,0,,,,,,,,uuid:23e00ee8-35fb-45f6-a607-b6bcccb9bdbd,uuid:23e00ee8-35fb-45f6-a607-b6bcccb9bdbd/module_er[1],uuid:23e00ee8-35fb-45f6-a607-b6bcccb9bdbd/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:45fc5f0a-d6ca-4ffd-be6e-e7467ddab28c/module_er[1]/module_e1_4,2004,1 6 10 24,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,0,0,,4050,500,0,2,85,0,,,,,,,,uuid:45fc5f0a-d6ca-4ffd-be6e-e7467ddab28c,uuid:45fc5f0a-d6ca-4ffd-be6e-e7467ddab28c/module_er[1],uuid:45fc5f0a-d6ca-4ffd-be6e-e7467ddab28c/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:72603d82-d1a4-4178-967e-506f29ee22cb/module_er[1]/module_e1_4,2017,6 10 24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,26,0,1500,3000,15000,2000,20,40,0,,,,,,,,uuid:72603d82-d1a4-4178-967e-506f29ee22cb,uuid:72603d82-d1a4-4178-967e-506f29ee22cb/module_er[1],uuid:72603d82-d1a4-4178-967e-506f29ee22cb/module_er
12,8,Boro Bil,1 2,"Tilapia, Rohu (Rui)",2,uuid:46cf3d6e-9553-4b4d-82e4-bc913021a2ea/module_er[1]/module_e1_4,2018,1 7 12 16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,30,30,2000,0,0,0,3,140,0,,,,,,,,uuid:46cf3d6e-9553-4b4d-82e4-bc913021a2ea,uuid:46cf3d6e-9553-4b4d-82e4-bc913021a2ea/module_er[1],uuid:46cf3d6e-9553-4b4d-82e4-bc913021a2ea/module_er
8,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:21644070-dba8-4abd-a478-96d96459fe3c/module_er[1]/module_e1_4,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,5,0,500,500,0,0,2,8,0,,,,,,,,uuid:21644070-dba8-4abd-a478-96d96459fe3c,uuid:21644070-dba8-4abd-a478-96d96459fe3c/module_er[1],uuid:21644070-dba8-4abd-a478-96d96459fe3c/module_er
7,8,Moja pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:6735c8ac-c706-4a19-81d9-c6f714e1cf5b/module_er[1]/module_e1_4,2020,1 6 9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,100,0,5000,1000,10000,3000,3,200,0,,,,,,,,uuid:6735c8ac-c706-4a19-81d9-c6f714e1cf5b,uuid:6735c8ac-c706-4a19-81d9-c6f714e1cf5b/module_er[1],uuid:6735c8ac-c706-4a19-81d9-c6f714e1cf5b/module_er
8,8,Barir samne,1 2,"Tilapia, Rohu (Rui)",2,uuid:2049e558-fd47-485e-9fea-c40012cff285/module_er[1]/module_e1_4,2005,1 3 6 10 17,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,0.5,0,200,400,0,500,1,40,0,,,,,,,,uuid:2049e558-fd47-485e-9fea-c40012cff285,uuid:2049e558-fd47-485e-9fea-c40012cff285/module_er[1],uuid:2049e558-fd47-485e-9fea-c40012cff285/module_er
12,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:eea41b35-d29f-4066-af28-61e1ad728140/module_er[1]/module_e1_4,1985,6 7 8 17,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,8,0,500,8000,0,1000,40,200,0,,,,,,,,uuid:eea41b35-d29f-4066-af28-61e1ad728140,uuid:eea41b35-d29f-4066-af28-61e1ad728140/module_er[1],uuid:eea41b35-d29f-4066-af28-61e1ad728140/module_er
3,8,Arpata,1 2,"Tilapia, Rohu (Rui)",2,uuid:297ed385-a895-44b9-bfa0-0535c1f69f72/module_er[1]/module_e1_4,2015,7 10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,200,0,4000,1000,0,1000,3,20,0,,,,,,,,uuid:297ed385-a895-44b9-bfa0-0535c1f69f72,uuid:297ed385-a895-44b9-bfa0-0535c1f69f72/module_er[1],uuid:297ed385-a895-44b9-bfa0-0535c1f69f72/module_er
10,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d9f9f9bf-087a-4e64-9aeb-3565d5591a39/module_er[1]/module_e1_4,2015,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,25,0,2000,1000,0,200,1,4,0,,,,,,,,uuid:d9f9f9bf-087a-4e64-9aeb-3565d5591a39,uuid:d9f9f9bf-087a-4e64-9aeb-3565d5591a39/module_er[1],uuid:d9f9f9bf-087a-4e64-9aeb-3565d5591a39/module_er
17,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7298100a-b3d4-45af-a2f8-d448d695f2b0/module_er[1]/module_e1_4,2008,1 5 6 8 24,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,30,0,4000,25000,24000,2000,0,0,0,,,,,,,,uuid:7298100a-b3d4-45af-a2f8-d448d695f2b0,uuid:7298100a-b3d4-45af-a2f8-d448d695f2b0/module_er[1],uuid:7298100a-b3d4-45af-a2f8-d448d695f2b0/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:4b88501b-7003-4c20-8722-4c9fef29b430/module_er[1]/module_e1_4,2015,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,5,0,600,0,0,0,6,20,0,,,,,,,,uuid:4b88501b-7003-4c20-8722-4c9fef29b430,uuid:4b88501b-7003-4c20-8722-4c9fef29b430/module_er[1],uuid:4b88501b-7003-4c20-8722-4c9fef29b430/module_er
9,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:b1381534-e9c8-4643-b1b7-7c04f1871dab/module_er[1]/module_e1_4,2002,6 10 17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,1,0,200,5000,0,500,2,30,0,,,,,,,,uuid:b1381534-e9c8-4643-b1b7-7c04f1871dab,uuid:b1381534-e9c8-4643-b1b7-7c04f1871dab/module_er[1],uuid:b1381534-e9c8-4643-b1b7-7c04f1871dab/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:5d1ef48d-b938-48cf-9cb6-724e9806b262/module_er[1]/module_e1_4,2000,5 6 7 8 10,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,60,0,3000,200,0,0,10,30,0,,,,,,,,uuid:5d1ef48d-b938-48cf-9cb6-724e9806b262,uuid:5d1ef48d-b938-48cf-9cb6-724e9806b262/module_er[1],uuid:5d1ef48d-b938-48cf-9cb6-724e9806b262/module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:e6e8cc11-5a82-4ed9-b595-64174a135788/module_er[1]/module_e1_4,2012,1 17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,3,0,1000,1500,0,0,0,0,100,1,1,0,0,0,0,,uuid:e6e8cc11-5a82-4ed9-b595-64174a135788,uuid:e6e8cc11-5a82-4ed9-b595-64174a135788/module_er[1],uuid:e6e8cc11-5a82-4ed9-b595-64174a135788/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:643b3fe4-d631-4888-8962-ab885a6f52f8/module_er[1]/module_e1_4,2014,6 10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,2,0,0,1200,0,0,12,2,0,,,,,,,,uuid:643b3fe4-d631-4888-8962-ab885a6f52f8,uuid:643b3fe4-d631-4888-8962-ab885a6f52f8/module_er[1],uuid:643b3fe4-d631-4888-8962-ab885a6f52f8/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:243eea97-56a5-4abb-98ac-50df836533dc/module_er[1]/module_e1_4,2014,6 13 17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,1,0,0,0,0,0,20,20,0,,,,,,,,uuid:243eea97-56a5-4abb-98ac-50df836533dc,uuid:243eea97-56a5-4abb-98ac-50df836533dc/module_er[1],uuid:243eea97-56a5-4abb-98ac-50df836533dc/module_er
5,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7bce3e89-f0f3-4dad-b2b1-278890c0d5e5/module_er[1]/module_e1_4,2016,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,5,0,0,3000,0,0,15,30,0,,,,,,,,uuid:7bce3e89-f0f3-4dad-b2b1-278890c0d5e5,uuid:7bce3e89-f0f3-4dad-b2b1-278890c0d5e5/module_er[1],uuid:7bce3e89-f0f3-4dad-b2b1-278890c0d5e5/module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:8d47dc71-1333-4128-954d-640c0a5a45e2/module_er[1]/module_e1_4,2015,1 6 10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,180,200,24000,31000,50000,5000,2,700,5,2,0,1,0,0,0,,uuid:8d47dc71-1333-4128-954d-640c0a5a45e2,uuid:8d47dc71-1333-4128-954d-640c0a5a45e2/module_er[1],uuid:8d47dc71-1333-4128-954d-640c0a5a45e2/module_er
13,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:923d38bf-f8b9-46d8-abcf-837f1da0368b/module_er[1]/module_e1_4,2018,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,2,0,200,1800,0,0,0,0,50,1,1,0,0,0,0,,uuid:923d38bf-f8b9-46d8-abcf-837f1da0368b,uuid:923d38bf-f8b9-46d8-abcf-837f1da0368b/module_er[1],uuid:923d38bf-f8b9-46d8-abcf-837f1da0368b/module_er
9,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:dc9f91b4-c168-4cc4-9cf0-884fdd243ef9/module_er[1]/module_e1_4,2018,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,,2000,0,0,2,80,5,4,0,0,0,1,0,,uuid:dc9f91b4-c168-4cc4-9cf0-884fdd243ef9,uuid:dc9f91b4-c168-4cc4-9cf0-884fdd243ef9/module_er[1],uuid:dc9f91b4-c168-4cc4-9cf0-884fdd243ef9/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:6d81cc19-8e3b-4e9c-9a51-9e9ab8bd8157/module_er[1]/module_e1_4,2022,5 6 10,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,60,0,6000,1200,4200,200,3,40,0,,,,,,,,uuid:6d81cc19-8e3b-4e9c-9a51-9e9ab8bd8157,uuid:6d81cc19-8e3b-4e9c-9a51-9e9ab8bd8157/module_er[1],uuid:6d81cc19-8e3b-4e9c-9a51-9e9ab8bd8157/module_er
16,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:9c8da33a-18bb-4896-b2b9-2bddfd8746cc/module_er[1]/module_e1_4,2004,6 7 8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,20,0,1500,500,2000,0,2,400,0,,,,,,,,uuid:9c8da33a-18bb-4896-b2b9-2bddfd8746cc,uuid:9c8da33a-18bb-4896-b2b9-2bddfd8746cc/module_er[1],uuid:9c8da33a-18bb-4896-b2b9-2bddfd8746cc/module_er
8,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7f60cb44-ee61-4673-919a-c48db1edddce/module_er[1]/module_e1_4,2000,5 6 7 10,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,25,0,2500,3000,800,500,2,65,0,,,,,,,,uuid:7f60cb44-ee61-4673-919a-c48db1edddce,uuid:7f60cb44-ee61-4673-919a-c48db1edddce/module_er[1],uuid:7f60cb44-ee61-4673-919a-c48db1edddce/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:9b7743a1-52a1-4b09-9b44-de2e074ff95b/module_er[1]/module_e1_4,2005,10 24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,20,0,2000,1300,7000,1000,2,20,0,,,,,,,,uuid:9b7743a1-52a1-4b09-9b44-de2e074ff95b,uuid:9b7743a1-52a1-4b09-9b44-de2e074ff95b/module_er[1],uuid:9b7743a1-52a1-4b09-9b44-de2e074ff95b/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:8ed0a7ed-a146-4f52-818b-364a378fa373/module_er[1]/module_e1_4,2010,7 10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,10,0,1000,400,0,400,2,25,0,,,,,,,,uuid:8ed0a7ed-a146-4f52-818b-364a378fa373,uuid:8ed0a7ed-a146-4f52-818b-364a378fa373/module_er[1],uuid:8ed0a7ed-a146-4f52-818b-364a378fa373/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:bea515c0-c8fe-4abe-a0e8-73a881132a6e/module_er[1]/module_e1_4,2014,8 24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,15,0,1300,600,700,0,2,20,0,,,,,,,,uuid:bea515c0-c8fe-4abe-a0e8-73a881132a6e,uuid:bea515c0-c8fe-4abe-a0e8-73a881132a6e/module_er[1],uuid:bea515c0-c8fe-4abe-a0e8-73a881132a6e/module_er
12,8,Bilel jomi,1 2,"Tilapia, Rohu (Rui)",2,uuid:ff5d5a3e-3970-473d-94f8-4ccc7efaae92/module_er[1]/module_e1_4,2015,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,20,35,6000,10000,20000,2000,2,30,0,,,,,,,,uuid:ff5d5a3e-3970-473d-94f8-4ccc7efaae92,uuid:ff5d5a3e-3970-473d-94f8-4ccc7efaae92/module_er[1],uuid:ff5d5a3e-3970-473d-94f8-4ccc7efaae92/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:fd78525d-08b2-41b2-a0ef-6e990f95b974/module_er[1]/module_e1_4,2020,6 7 10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,2,800,1000,0,0,2,7,0,,,,,,,,uuid:fd78525d-08b2-41b2-a0ef-6e990f95b974,uuid:fd78525d-08b2-41b2-a0ef-6e990f95b974/module_er[1],uuid:fd78525d-08b2-41b2-a0ef-6e990f95b974/module_er
10,2,Rastar shata,1 2,"Tilapia, Rohu (Rui)",2,uuid:4c55728b-cb06-47cd-bdcb-1eb7859ba922/module_er[1]/module_e1_4,2020,6 8 25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bata,,1,1,0,0,0,0,0,0,4,,0,10,0,1000,2000,0,0,15,30,0,,,,,,,,uuid:4c55728b-cb06-47cd-bdcb-1eb7859ba922,uuid:4c55728b-cb06-47cd-bdcb-1eb7859ba922/module_er[1],uuid:4c55728b-cb06-47cd-bdcb-1eb7859ba922/module_er
5,8,Bari pashe pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:25e5dbea-cade-471c-9b77-f619076d6e6e/module_er[1]/module_e1_4,2022,1 3 5 6 10 25,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bata,,,,,,,,,,,0,0,120,20,3200,6000,25000,5000,5,60,0,,,,,,,,uuid:25e5dbea-cade-471c-9b77-f619076d6e6e,uuid:25e5dbea-cade-471c-9b77-f619076d6e6e/module_er[1],uuid:25e5dbea-cade-471c-9b77-f619076d6e6e/module_er
6,8,Barir paser pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d339f0dc-b37d-4d2c-988a-0dd6de07bbc8/module_er[1]/module_e1_4,2000,1 6 7 8 10 17,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,120,0,8000,2400,0,0,5,600,0,,,,,,,,uuid:d339f0dc-b37d-4d2c-988a-0dd6de07bbc8,uuid:d339f0dc-b37d-4d2c-988a-0dd6de07bbc8/module_er[1],uuid:d339f0dc-b37d-4d2c-988a-0dd6de07bbc8/module_er
11,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:5987415f-70c3-499b-81c1-963d78ab44e4/module_er[1]/module_e1_4,2010,6 7 10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,15,0,1500,3500,0,200,32,120,0,,,,,,,,uuid:5987415f-70c3-499b-81c1-963d78ab44e4,uuid:5987415f-70c3-499b-81c1-963d78ab44e4/module_er[1],uuid:5987415f-70c3-499b-81c1-963d78ab44e4/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:678f9d83-658c-48ab-84ad-d13c2464cb4c/module_er[1]/module_e1_4,1980,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,6,9,1200,6000,0,0,10,138,10,2,0,1,0,0,0,,uuid:678f9d83-658c-48ab-84ad-d13c2464cb4c,uuid:678f9d83-658c-48ab-84ad-d13c2464cb4c/module_er[1],uuid:678f9d83-658c-48ab-84ad-d13c2464cb4c/module_er
15,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:c5a555ab-5583-4860-b91a-9247800a10ff/module_er[1]/module_e1_4,2014,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,20,10,1600,1500,1000,200,3,120,0,,,,,,,,uuid:c5a555ab-5583-4860-b91a-9247800a10ff,uuid:c5a555ab-5583-4860-b91a-9247800a10ff/module_er[1],uuid:c5a555ab-5583-4860-b91a-9247800a10ff/module_er
2,8,Mosjider pashe,1 2,"Tilapia, Rohu (Rui)",2,uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3/module_er[1]/module_e1_4,2020,1 2 3 6 7 10,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,24,0,1800,7000,10000,2000,1,280,80,2,0,1,0,0,0,,uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3,uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3/module_er[1],uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3/module_er
3,8,Mosjider pashe 2,1 2,"Tilapia, Rohu (Rui)",2,uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3/module_er[2]/module_e1_4,2020,1 2 3 6 7 10,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,24,0,1800,7000,10000,2000,1,280,80,2,0,1,0,0,0,,uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3,uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3/module_er[2],uuid:add976e2-2e2a-4f4a-90c6-bff1e87882e3/module_er
5,8,Pukur par,1 2,"Tilapia, Rohu (Rui)",2,uuid:80142555-0baa-4615-a82b-7c9a5fd3aab3/module_er[1]/module_e1_4,2020,1 6 10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,15,1200,1200,400,0,0,3,50,0,,,,,,,,uuid:80142555-0baa-4615-a82b-7c9a5fd3aab3,uuid:80142555-0baa-4615-a82b-7c9a5fd3aab3/module_er[1],uuid:80142555-0baa-4615-a82b-7c9a5fd3aab3/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d9493f9b-401d-46f6-a059-7c0abf1051e0/module_er[1]/module_e1_4,2020,1 6 10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,15,0,1200,1500,0,0,3,30,0,,,,,,,,uuid:d9493f9b-401d-46f6-a059-7c0abf1051e0,uuid:d9493f9b-401d-46f6-a059-7c0abf1051e0/module_er[1],uuid:d9493f9b-401d-46f6-a059-7c0abf1051e0/module_er
5,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:16b0ee07-c2b0-480c-a434-3f34197d7ea9/module_er[1]/module_e1_4,2020,5 6 17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,2,500,10000,1000,0,15,20,0,,,,,,,,uuid:16b0ee07-c2b0-480c-a434-3f34197d7ea9,uuid:16b0ee07-c2b0-480c-a434-3f34197d7ea9/module_er[1],uuid:16b0ee07-c2b0-480c-a434-3f34197d7ea9/module_er
9,2,Gher jomi,1 2,"Tilapia, Rohu (Rui)",2,uuid:1bf1d497-c942-4eee-bbd2-e576714565fa/module_er[1]/module_e1_4,2023,1 6 8 10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,4,,1,60,120,35000,40000,160000,50000,4,4480,0,,,,,,,,uuid:1bf1d497-c942-4eee-bbd2-e576714565fa,uuid:1bf1d497-c942-4eee-bbd2-e576714565fa/module_er[1],uuid:1bf1d497-c942-4eee-bbd2-e576714565fa/module_er
