c1pesticide_id,c1pesticide_name,c1pesticide_dosage,c1pesticide_unit,c1pesticide_n_timee,c1pesticideuse_reason,PARENT_KEY,KEY,SET-OF-c1pesticide_repeat
1,Paktis,400,1,2,1,uuid:a6cb96ad-3f44-4457-82e0-ea124aaadca2/module_c1[4],uuid:a6cb96ad-3f44-4457-82e0-ea124aaadca2/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:a6cb96ad-3f44-4457-82e0-ea124aaadca2/module_c1[4]/c1season_group-c1pesticide_repeat
1,Bettaku,10,2,1,1,uuid:b7e8df13-d085-49c4-b3da-bdf32812954a/module_c1[1],uuid:b7e8df13-d085-49c4-b3da-bdf32812954a/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:b7e8df13-d085-49c4-b3da-bdf32812954a/module_c1[1]/c1season_group-c1pesticide_repeat
1,Binas 18 wp,100,2,1,3,uuid:5cd077cd-2969-4aea-b0bf-7e2aefef9fe9/module_c1[1],uuid:5cd077cd-2969-4aea-b0bf-7e2aefef9fe9/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:5cd077cd-2969-4aea-b0bf-7e2aefef9fe9/module_c1[1]/c1season_group-c1pesticide_repeat
2,Spirit,25,2,1,3,uuid:5cd077cd-2969-4aea-b0bf-7e2aefef9fe9/module_c1[1],uuid:5cd077cd-2969-4aea-b0bf-7e2aefef9fe9/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:5cd077cd-2969-4aea-b0bf-7e2aefef9fe9/module_c1[1]/c1season_group-c1pesticide_repeat
1,Virtako,10,2,1,3,uuid:da0c2e4b-f63b-46a2-9a0f-a836cca294e7/module_c1[2],uuid:da0c2e4b-f63b-46a2-9a0f-a836cca294e7/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:da0c2e4b-f63b-46a2-9a0f-a836cca294e7/module_c1[2]/c1season_group-c1pesticide_repeat
1,Virtako,10,2,1,3,uuid:da0c2e4b-f63b-46a2-9a0f-a836cca294e7/module_c1[4],uuid:da0c2e4b-f63b-46a2-9a0f-a836cca294e7/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:da0c2e4b-f63b-46a2-9a0f-a836cca294e7/module_c1[4]/c1season_group-c1pesticide_repeat
1,Jhut,100,1,1,2,uuid:a6fc4b14-31c1-42ab-bf89-fff2fb918b48/module_c1[3],uuid:a6fc4b14-31c1-42ab-bf89-fff2fb918b48/module_c1[3]/c1season_group-c1pesticide_repeat[1],uuid:a6fc4b14-31c1-42ab-bf89-fff2fb918b48/module_c1[3]/c1season_group-c1pesticide_repeat
1,Sitara,2,1,2,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2]/c1season_group-c1pesticide_repeat
2,Natto,2,1,2,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2]/c1season_group-c1pesticide_repeat
3,Vitrago,2,1,2,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[2]/c1season_group-c1pesticide_repeat
1,Vitrago,100,2,3,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3]/c1season_group-c1pesticide_repeat[1],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3]/c1season_group-c1pesticide_repeat
2,Sitara,2,1,3,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3]/c1season_group-c1pesticide_repeat[2],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3]/c1season_group-c1pesticide_repeat
3,Natto,2,1,3,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3]/c1season_group-c1pesticide_repeat[3],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[3]/c1season_group-c1pesticide_repeat
1,Vitrago,100,2,4,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4]/c1season_group-c1pesticide_repeat
2,Natto,2,1,4,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4]/c1season_group-c1pesticide_repeat
3,Sitara,2,1,4,2,uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4]/c1season_group-c1pesticide_repeat[3],uuid:7fd40078-8fb0-4412-9b5f-19f1e24f0a7c/module_c1[4]/c1season_group-c1pesticide_repeat
1,Bitagu,200,2,1,3,uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[2],uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[2]/c1season_group-c1pesticide_repeat
1,Bitagu,200,2,2,3,uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[4],uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[4]/c1season_group-c1pesticide_repeat
2,Basuti,100,2,1,2,uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[4],uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:949686dc-1d01-46d0-a2ff-17d1bf8039cf/module_c1[4]/c1season_group-c1pesticide_repeat
1,Andi,50,1,1,3,uuid:a5f45f33-e1da-4314-98e2-196407fd45f0/module_c1[2],uuid:a5f45f33-e1da-4314-98e2-196407fd45f0/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:a5f45f33-e1da-4314-98e2-196407fd45f0/module_c1[2]/c1season_group-c1pesticide_repeat
1,Andi,50,1,1,3,uuid:a5f45f33-e1da-4314-98e2-196407fd45f0/module_c1[3],uuid:a5f45f33-e1da-4314-98e2-196407fd45f0/module_c1[3]/c1season_group-c1pesticide_repeat[1],uuid:a5f45f33-e1da-4314-98e2-196407fd45f0/module_c1[3]/c1season_group-c1pesticide_repeat
1,Chapa (ghash marar jonno),60,1,2,3,uuid:569694f3-e7cc-48f3-82b6-0ff6520989d5/module_c1[3],uuid:569694f3-e7cc-48f3-82b6-0ff6520989d5/module_c1[3]/c1season_group-c1pesticide_repeat[1],uuid:569694f3-e7cc-48f3-82b6-0ff6520989d5/module_c1[3]/c1season_group-c1pesticide_repeat
1,"Alko,",40,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat
2,"imgol,",50,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat
3,"plenam,",40,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat
4,emister top,50,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat[4],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[2]/c1season_group-c1pesticide_repeat
1,"Alko,plenam,imgol,emister top",150,1,1,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3]/c1season_group-c1pesticide_repeat[1],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3]/c1season_group-c1pesticide_repeat
2,"Alko.plenam,imgol,emister top",150,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3]/c1season_group-c1pesticide_repeat[2],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3]/c1season_group-c1pesticide_repeat
3,"Alko,plenam,imgol,emister top",150,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3]/c1season_group-c1pesticide_repeat[3],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[3]/c1season_group-c1pesticide_repeat
1,"Alko,imgol,emister top",150,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat
2,"Alko,imgol,emiter top",150,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat
3,"Alko,imgol,emister top",150,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat[3],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat
4,"Alko,imgol,emister top",150,1,3,1,uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat[4],uuid:d91f48e3-4168-4079-a777-6dbd237e2c22/module_c1[4]/c1season_group-c1pesticide_repeat
1,Poradon,1000,2,1,1,uuid:1a7102b9-42e2-49a6-8340-9926fcc4b817/module_c1[1],uuid:1a7102b9-42e2-49a6-8340-9926fcc4b817/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:1a7102b9-42e2-49a6-8340-9926fcc4b817/module_c1[1]/c1season_group-c1pesticide_repeat
1,Poradon,1000,2,1,1,uuid:1a7102b9-42e2-49a6-8340-9926fcc4b817/module_c1[4],uuid:1a7102b9-42e2-49a6-8340-9926fcc4b817/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:1a7102b9-42e2-49a6-8340-9926fcc4b817/module_c1[4]/c1season_group-c1pesticide_repeat
1,Furaton,1500,2,2,3,uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[1],uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[1]/c1season_group-c1pesticide_repeat
1,Furaton,1500,2,2,2,uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[2],uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[2]/c1season_group-c1pesticide_repeat
1,Furaton,1500,2,2,2,uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[4],uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:47f20cef-bd7a-4afa-9031-e91356e38476/module_c1[4]/c1season_group-c1pesticide_repeat
1,Bashudin,200,2,1,2,uuid:eccd97c2-6747-4bb6-a7a3-2036adf15950/module_c1[2],uuid:eccd97c2-6747-4bb6-a7a3-2036adf15950/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:eccd97c2-6747-4bb6-a7a3-2036adf15950/module_c1[2]/c1season_group-c1pesticide_repeat
1,Bashudin,200,2,1,2,uuid:eccd97c2-6747-4bb6-a7a3-2036adf15950/module_c1[4],uuid:eccd97c2-6747-4bb6-a7a3-2036adf15950/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:eccd97c2-6747-4bb6-a7a3-2036adf15950/module_c1[4]/c1season_group-c1pesticide_repeat
1,Bolte pare na torol bis,150,1,1,3,uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[1],uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[1]/c1season_group-c1pesticide_repeat
1,Nam jane na,100,1,2,3,uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[2],uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[2]/c1season_group-c1pesticide_repeat
1,Basudin,100,1,3,3,uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[4],uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:fce2e40e-c540-4176-a701-e33fc132d1a6/module_c1[4]/c1season_group-c1pesticide_repeat
1,Malathium,25,1,1,3,uuid:58357e6d-3f7b-4c9c-adfe-0992e65cee70/module_c1[2],uuid:58357e6d-3f7b-4c9c-adfe-0992e65cee70/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:58357e6d-3f7b-4c9c-adfe-0992e65cee70/module_c1[2]/c1season_group-c1pesticide_repeat
1,Gesh bori,10,1,1,1,uuid:6c6cf5e0-cf57-4d8b-86f4-f89d5670e913/module_c1[1],uuid:6c6cf5e0-cf57-4d8b-86f4-f89d5670e913/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:6c6cf5e0-cf57-4d8b-86f4-f89d5670e913/module_c1[1]/c1season_group-c1pesticide_repeat
2,Sorma,20,2,3,1,uuid:6c6cf5e0-cf57-4d8b-86f4-f89d5670e913/module_c1[1],uuid:6c6cf5e0-cf57-4d8b-86f4-f89d5670e913/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:6c6cf5e0-cf57-4d8b-86f4-f89d5670e913/module_c1[1]/c1season_group-c1pesticide_repeat
1,virtaco,50,2,2,3,uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2]/c1season_group-c1pesticide_repeat
2,Amistartop,100,1,1,3,uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2]/c1season_group-c1pesticide_repeat
3,Virtaco,50,2,1,3,uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[2]/c1season_group-c1pesticide_repeat
1,Virtaci,50,2,2,3,uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[4],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[4]/c1season_group-c1pesticide_repeat
2,Virtaco,50,2,2,3,uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[4],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:8f053afb-d816-4999-b887-215580cbcc58/module_c1[4]/c1season_group-c1pesticide_repeat
1,Keratiya,100,1,1,2,uuid:20ca5866-e942-4487-9858-2a560439df6d/module_c1[2],uuid:20ca5866-e942-4487-9858-2a560439df6d/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:20ca5866-e942-4487-9858-2a560439df6d/module_c1[2]/c1season_group-c1pesticide_repeat
1,Cup,0,1,1,2,uuid:60b0a320-52b3-4c1b-b5e4-e1de7c878328/module_c1[1],uuid:60b0a320-52b3-4c1b-b5e4-e1de7c878328/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:60b0a320-52b3-4c1b-b5e4-e1de7c878328/module_c1[1]/c1season_group-c1pesticide_repeat
1,Pollamara,100,1,2,3,uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[1],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[1]/c1season_group-c1pesticide_repeat
2,Instar top,100,1,2,3,uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[1],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[1]/c1season_group-c1pesticide_repeat
1,Pollamara,100,1,2,3,uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[2],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[2]/c1season_group-c1pesticide_repeat
2,Instartpo,100,1,2,3,uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[2],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:e419daf5-a18e-4a7f-aa1f-740478611684/module_c1[2]/c1season_group-c1pesticide_repeat
1,Poraton,100,1,1,3,uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[2],uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[2]/c1season_group-c1pesticide_repeat
1,Poraton,100,1,2,3,uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[4],uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[4]/c1season_group-c1pesticide_repeat
2,Amistatop,200,1,2,3,uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[4],uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:0005b299-0374-4fd9-aa89-9a4d7bf7e80b/module_c1[4]/c1season_group-c1pesticide_repeat
1,Cartap,100,1,2,2,uuid:f8156206-914b-4201-b47f-b7ba7f2551a2/module_c1[1],uuid:f8156206-914b-4201-b47f-b7ba7f2551a2/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:f8156206-914b-4201-b47f-b7ba7f2551a2/module_c1[1]/c1season_group-c1pesticide_repeat
1,"Supper power,Gas tablet",40,2,1,1,uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[1],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[1]/c1season_group-c1pesticide_repeat
2,Gas tablet,20,2,1,3,uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[1],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[1]/c1season_group-c1pesticide_repeat
1,"Super power,gas tablet, Basudin",40,2,1,3,uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[4],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[4]/c1season_group-c1pesticide_repeat
2,Gas tablet,20,2,2,3,uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[4],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:247a7d3d-89c2-49ec-beb1-86a7ff217106/module_c1[4]/c1season_group-c1pesticide_repeat
1,Eninenc,100,1,2,2,uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1],uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1]/c1season_group-c1pesticide_repeat
2,Abaton,100,1,2,2,uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1],uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1]/c1season_group-c1pesticide_repeat
3,Aoniha,250,1,2,2,uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1],uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1]/c1season_group-c1pesticide_repeat[3],uuid:e165264b-c430-4189-ac74-b4d189479646/module_c1[1]/c1season_group-c1pesticide_repeat
1,Bish,200,1,1,3,uuid:e9079b15-58b8-4f87-a090-ea2d908779ca/module_c1[1],uuid:e9079b15-58b8-4f87-a090-ea2d908779ca/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:e9079b15-58b8-4f87-a090-ea2d908779ca/module_c1[1]/c1season_group-c1pesticide_repeat
2,Nam jane na,100,2,1,3,uuid:e9079b15-58b8-4f87-a090-ea2d908779ca/module_c1[1],uuid:e9079b15-58b8-4f87-a090-ea2d908779ca/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:e9079b15-58b8-4f87-a090-ea2d908779ca/module_c1[1]/c1season_group-c1pesticide_repeat
1,Idur marar oushod,1,2,1,2,uuid:ee8a191e-5883-43ca-bf98-8ec8fd49140e/module_c1[1],uuid:ee8a191e-5883-43ca-bf98-8ec8fd49140e/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:ee8a191e-5883-43ca-bf98-8ec8fd49140e/module_c1[1]/c1season_group-c1pesticide_repeat
1,Idur marar bish,1,2,1,2,uuid:ee8a191e-5883-43ca-bf98-8ec8fd49140e/module_c1[4],uuid:ee8a191e-5883-43ca-bf98-8ec8fd49140e/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:ee8a191e-5883-43ca-bf98-8ec8fd49140e/module_c1[4]/c1season_group-c1pesticide_repeat
1,Super power,150,2,1,3,uuid:5986bc55-c4cb-45aa-8951-3898d519e162/module_c1[1],uuid:5986bc55-c4cb-45aa-8951-3898d519e162/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:5986bc55-c4cb-45aa-8951-3898d519e162/module_c1[1]/c1season_group-c1pesticide_repeat
1,Karate,50,1,2,3,uuid:a8cebfb9-607c-4a94-acde-7e7f11e233e8/module_c1[1],uuid:a8cebfb9-607c-4a94-acde-7e7f11e233e8/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:a8cebfb9-607c-4a94-acde-7e7f11e233e8/module_c1[1]/c1season_group-c1pesticide_repeat
1,Sada pata poka,200,1,1,1,uuid:1b3f1e1b-9f2e-4026-89e9-9e69f13bf2d4/module_c1[1],uuid:1b3f1e1b-9f2e-4026-89e9-9e69f13bf2d4/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:1b3f1e1b-9f2e-4026-89e9-9e69f13bf2d4/module_c1[1]/c1season_group-c1pesticide_repeat
2,Kushi kata poka,200,1,1,3,uuid:1b3f1e1b-9f2e-4026-89e9-9e69f13bf2d4/module_c1[1],uuid:1b3f1e1b-9f2e-4026-89e9-9e69f13bf2d4/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:1b3f1e1b-9f2e-4026-89e9-9e69f13bf2d4/module_c1[1]/c1season_group-c1pesticide_repeat
1,Janen na,100,1,2,2,uuid:5fa35361-d116-4721-8b6e-d178840e9779/module_c1[4],uuid:5fa35361-d116-4721-8b6e-d178840e9779/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:5fa35361-d116-4721-8b6e-d178840e9779/module_c1[4]/c1season_group-c1pesticide_repeat
2,Janen na,80,1,2,2,uuid:5fa35361-d116-4721-8b6e-d178840e9779/module_c1[4],uuid:5fa35361-d116-4721-8b6e-d178840e9779/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:5fa35361-d116-4721-8b6e-d178840e9779/module_c1[4]/c1season_group-c1pesticide_repeat
1,"Basodin, bis",250,2,3,3,uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[1],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[1]/c1season_group-c1pesticide_repeat
2,Nam bolte pare na bolse bis,2,2,2,3,uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[1],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[1]/c1season_group-c1pesticide_repeat
1,Basodin,500,2,2,1,uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[2],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[2]/c1season_group-c1pesticide_repeat
2,Indin,300,2,4,1,uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[2],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:a9e5b5cb-ea88-4750-b985-46d0a30cddb0/module_c1[2]/c1season_group-c1pesticide_repeat
